YEAR,STATE,RATE,DEATHS,LAT,LON
2018,Massachusetts,2.3,158,42.230171,-71.530106
2018,Michigan,6.5,613,43.326618,-84.536095
2018,Minnesota,2.3,122,45.694454,-93.900192
2018,Mississippi,13.4,382,32.741646,-89.678696
2018,Missouri,11.4,658,38.456085,-92.288368
2018,Montana,4.2,42,46.921925,-110.454353
2018,Nebraska,1.9,35,41.12537,-98.268082
2018,Nevada,7.7,225,38.313515,-117.055374
2018,New Hampshire,1.8,21,43.452492,-71.563896
2018,New Jersey,3.7,311,40.298904,-74.521011
2018,New Mexico,10.8,215,34.840515,-106.248482
2018,New York,3.2,611,42.165726,-74.948051
2018,North Carolina,6.4,647,35.630066,-79.806419
2018,North Dakota,2.5,20,47.528912,-99.784012
2018,Ohio,6.8,760,40.388783,-82.764915
2018,Oklahoma,7,265,35.565342,-96.928917
2018,Oregon,2.5,102,44.572021,-122.070938
2018,Pennsylvania,6.4,781,40.590752,-77.209755
2018,Rhode Island,0,16,41.680893,-71.51178
2018,South Carolina,10.2,481,33.856892,-80.945007
2018,South Dakota,3.9,32,44.299782,-99.438828
2018,Tennessee,9.2,604,35.747845,-86.692345
2018,Texas,5.4,1557,31.054487,-97.563461
2018,Utah,2.2,67,40.150032,-111.862434
2018,Vermont,0,14,44.045876,-72.710686
2018,Virginia,5.1,425,37.769337,-78.169968
2018,Washington,3.7,275,47.400902,-121.490494
2018,West Virginia,5.8,97,38.491226,-80.954212
2018,Wisconsin,3.9,204,44.268543,-89.616508
2018,Wyoming,4.1,22,42.755966,-107.30249
2017,Alabama,12.9,602,32.806671,-86.79113
2017,Alaska,10.6,78,61.370716,-152.404419
2017,Arizona,6.6,441,33.729759,-111.431221
2017,Arkansas,9.8,278,34.969704,-92.373123
2017,California,5.1,2022,36.116203,-119.681564
2017,Colorado,4.6,261,39.059811,-105.311104
2017,Connecticut,3.2,109,41.597782,-72.755371
2017,Delaware,6.9,63,39.318523,-75.507141
2017,Florida,6.4,1269,27.766279,-81.686783
2017,Georgia,7.9,810,33.040619,-83.643074
2017,Hawaii,2.5,35,21.094318,-157.498337
2017,Idaho,3,50,44.240459,-114.478828
2017,Illinois,9,1120,40.349457,-88.986137
2017,Indiana,7.2,456,39.849426,-86.258278
2017,Iowa,3.4,104,42.011539,-93.210526
2017,Kansas,6.5,185,38.5266,-96.726486
2017,Kentucky,7.3,310,37.66814,-84.670067
2017,Louisiana,14.4,653,31.169546,-91.867805
2017,Maine,0,19,44.693947,-69.381927
2017,Maryland,10.2,587,39.063946,-76.802101
2017,Massachusetts,2.6,171,42.230171,-71.530106
2017,Michigan,6.3,588,43.326618,-84.536095
2017,Minnesota,2.2,122,45.694454,-93.900192
2017,Mississippi,12.7,360,32.741646,-89.678696
2017,Missouri,11.3,655,38.456085,-92.288368
2017,Montana,4.3,42,46.921925,-110.454353
2017,Nebraska,2.7,50,41.12537,-98.268082
2017,Nevada,7.6,221,38.313515,-117.055374
2017,New Hampshire,0,17,43.452492,-71.563896
2017,New Jersey,4.1,352,40.298904,-74.521011
2017,New Mexico,8.5,173,34.840515,-106.248482
2017,New York,3,577,42.165726,-74.948051
2017,North Carolina,6.9,679,35.630066,-79.806419
2017,North Dakota,0,15,47.528912,-99.784012
2017,Ohio,7.5,828,40.388783,-82.764915
2017,Oklahoma,8.5,318,35.565342,-96.928917
2017,Oregon,3.1,127,44.572021,-122.070938
2017,Pennsylvania,6.6,791,40.590752,-77.209755
2017,Rhode Island,0,19,41.680893,-71.51178
2017,South Carolina,9.3,444,33.856892,-80.945007
2017,South Dakota,4.2,34,44.299782,-99.438828
2017,Tennessee,8.8,557,35.747845,-86.692345
2017,Texas,5.8,1653,31.054487,-97.563461
2017,Utah,2.6,79,40.150032,-111.862434
2017,Vermont,0,15,44.045876,-72.710686
2017,Virginia,5.4,455,37.769337,-78.169968
2017,Washington,3.6,266,47.400902,-121.490494
2017,West Virginia,6.5,112,38.491226,-80.954212
2017,Wisconsin,3.7,202,44.268543,-89.616508
2017,Wyoming,0,19,42.755966,-107.30249
2016,Alabama,11.8,544,32.806671,-86.79113
2016,Alaska,7.3,54,61.370716,-152.404419
2016,Arizona,6.3,420,33.729759,-111.431221
2016,Arkansas,8.7,248,34.969704,-92.373123
2016,California,5.3,2074,36.116203,-119.681564
2016,Colorado,4.3,235,39.059811,-105.311104
2016,Connecticut,2.7,88,41.597782,-72.755371
2016,Delaware,7,63,39.318523,-75.507141
2016,Florida,6.8,1294,27.766279,-81.686783
2016,Georgia,7.9,806,33.040619,-83.643074
2016,Hawaii,2.8,39,21.094318,-157.498337
2016,Idaho,1.9,30,44.240459,-114.478828
2016,Illinois,9.2,1157,40.349457,-88.986137
2016,Indiana,7.6,480,39.849426,-86.258278
2016,Iowa,2.8,85,42.011539,-93.210526
2016,Kansas,5.3,147,38.5266,-96.726486
2016,Kentucky,7.2,302,37.66814,-84.670067
2016,Louisiana,14.3,648,31.169546,-91.867805
2016,Maine,0,19,44.693947,-69.381927
2016,Maryland,10.1,579,39.063946,-76.802101
2016,Massachusetts,2.1,137,42.230171,-71.530106
2016,Michigan,6.7,624,43.326618,-84.536095
2016,Minnesota,2.4,129,45.694454,-93.900192
2016,Mississippi,12.1,345,32.741646,-89.678696
2016,Missouri,9.9,570,38.456085,-92.288368
2016,Montana,4.3,42,46.921925,-110.454353
2016,Nebraska,3.3,60,41.12537,-98.268082
2016,Nevada,7.4,211,38.313515,-117.055374
2016,New Hampshire,0,18,43.452492,-71.563896
2016,New Jersey,4.6,395,40.298904,-74.521011
2016,New Mexico,9.4,185,34.840515,-106.248482
2016,New York,3.6,696,42.165726,-74.948051
2016,North Carolina,7.4,735,35.630066,-79.806419
2016,North Dakota,0,17,47.528912,-99.784012
2016,Ohio,6.5,721,40.388783,-82.764915
2016,Oklahoma,8.6,322,35.565342,-96.928917
2016,Oregon,3.3,129,44.572021,-122.070938
2016,Pennsylvania,6,723,40.590752,-77.209755
2016,Rhode Island,2.3,25,41.680893,-71.51178
2016,South Carolina,9,426,33.856892,-80.945007
2016,South Dakota,4.7,38,44.299782,-99.438828
2016,Tennessee,8.8,563,35.747845,-86.692345
2016,Texas,6,1669,31.054487,-97.563461
2016,Utah,2.5,80,40.150032,-111.862434
2016,Vermont,0,11,44.045876,-72.710686
2016,Virginia,5.5,455,37.769337,-78.169968
2016,Washington,2.9,216,47.400902,-121.490494
2016,West Virginia,6.3,108,38.491226,-80.954212
2016,Wisconsin,4.8,256,44.268543,-89.616508
2016,Wyoming,0,17,42.755966,-107.30249
2015,Alabama,10.2,473,32.806671,-86.79113
2015,Alaska,8,62,61.370716,-152.404419
2015,Arizona,5.5,364,33.729759,-111.431221
2015,Arkansas,7.4,217,34.969704,-92.373123
2015,California,5,1987,36.116203,-119.681564
2015,Colorado,3.7,206,39.059811,-105.311104
2015,Connecticut,3.6,124,41.597782,-72.755371
2015,Delaware,7.5,65,39.318523,-75.507141
2015,Florida,6.3,1208,27.766279,-81.686783
2015,Georgia,7.3,738,33.040619,-83.643074
2015,Hawaii,2.2,31,21.094318,-157.498337
2015,Idaho,2,33,44.240459,-114.478828
2015,Illinois,6.9,863,40.349457,-88.986137
2015,Indiana,6,389,39.849426,-86.258278
2015,Iowa,2.5,73,42.011539,-93.210526
2015,Kansas,4.7,132,38.5266,-96.726486
2015,Kentucky,5.8,250,37.66814,-84.670067
2015,Louisiana,12.4,569,31.169546,-91.867805
2015,Maine,1.7,22,44.693947,-69.381927
2015,Maryland,10.3,596,39.063946,-76.802101
2015,Massachusetts,2.1,144,42.230171,-71.530106
2015,Michigan,6.4,597,43.326618,-84.536095
2015,Minnesota,2.8,147,45.694454,-93.900192
2015,Mississippi,11.3,325,32.741646,-89.678696
2015,Missouri,9.6,547,38.456085,-92.288368
2015,Montana,4,38,46.921925,-110.454353
2015,Nebraska,4,75,41.12537,-98.268082
2015,Nevada,6.7,191,38.313515,-117.055374
2015,New Hampshire,0,18,43.452492,-71.563896
2015,New Jersey,4.5,388,40.298904,-74.521011
2015,New Mexico,8,157,34.840515,-106.248482
2015,New York,3.4,671,42.165726,-74.948051
2015,North Carolina,6.1,593,35.630066,-79.806419
2015,North Dakota,3.1,22,47.528912,-99.784012
2015,Ohio,6,669,40.388783,-82.764915
2015,Oklahoma,8.5,324,35.565342,-96.928917
2015,Oregon,3.4,138,44.572021,-122.070938
2015,Pennsylvania,5.6,673,40.590752,-77.209755
2015,Rhode Island,2.8,28,41.680893,-71.51178
2015,South Carolina,9.5,448,33.856892,-80.945007
2015,South Dakota,4.2,35,44.299782,-99.438828
2015,Tennessee,7.2,460,35.747845,-86.692345
2015,Texas,5.6,1538,31.054487,-97.563461
2015,Utah,2,60,40.150032,-111.862434
2015,Vermont,0,16,44.045876,-72.710686
2015,Virginia,4.5,374,37.769337,-78.169968
2015,Washington,3.4,239,47.400902,-121.490494
2015,West Virginia,4.5,80,38.491226,-80.954212
2015,Wisconsin,4.5,243,44.268543,-89.616508
2015,Wyoming,0,17,42.755966,-107.30249
2014,Alabama,8.1,374,32.806671,-86.79113
2014,Alaska,4.7,37,61.370716,-152.404419
2014,Arizona,5,322,33.729759,-111.431221
2014,Arkansas,7.7,217,34.969704,-92.373123
2014,California,4.6,1813,36.116203,-119.681564
2014,Colorado,3.3,177,39.059811,-105.311104
2014,Connecticut,2.9,100,41.597782,-72.755371
2014,Delaware,6.6,57,39.318523,-75.507141
2014,Florida,6.2,1159,27.766279,-81.686783
2014,Georgia,6.6,658,33.040619,-83.643074
2014,Hawaii,2.2,30,21.094318,-157.498337
2014,Idaho,2.4,36,44.240459,-114.478828
2014,Illinois,6.2,792,40.349457,-88.986137
2014,Indiana,5.7,364,39.849426,-86.258278
2014,Iowa,2.5,78,42.011539,-93.210526
2014,Kansas,3.6,104,38.5266,-96.726486
2014,Kentucky,4.7,203,37.66814,-84.670067
2014,Louisiana,11.7,538,31.169546,-91.867805
2014,Maine,2,23,44.693947,-69.381927
2014,Maryland,6.7,387,39.063946,-76.802101
2014,Massachusetts,2,133,42.230171,-71.530106
2014,Michigan,6.3,589,43.326618,-84.536095
2014,Minnesota,1.9,101,45.694454,-93.900192
2014,Mississippi,11.4,332,32.741646,-89.678696
2014,Missouri,7.5,441,38.456085,-92.288368
2014,Montana,2.9,30,46.921925,-110.454353
2014,Nebraska,3.4,63,41.12537,-98.268082
2014,Nevada,6.3,176,38.313515,-117.055374
2014,New Hampshire,0,17,43.452492,-71.563896
2014,New Jersey,4.4,372,40.298904,-74.521011
2014,New Mexico,6.8,135,34.840515,-106.248482
2014,New York,3.4,662,42.165726,-74.948051
2014,North Carolina,5.6,551,35.630066,-79.806419
2014,North Dakota,0,15,47.528912,-99.784012
2014,Ohio,5.2,578,40.388783,-82.764915
2014,Oklahoma,6.6,250,35.565342,-96.928917
2014,Oregon,2.4,99,44.572021,-122.070938
2014,Pennsylvania,5.2,620,40.590752,-77.209755
2014,Rhode Island,2.5,27,41.680893,-71.51178
2014,South Carolina,7.6,363,33.856892,-80.945007
2014,South Dakota,3.1,26,44.299782,-99.438828
2014,Tennessee,6.5,417,35.747845,-86.692345
2014,Texas,5.2,1389,31.054487,-97.563461
2014,Utah,2,61,40.150032,-111.862434
2014,Vermont,0,16,44.045876,-72.710686
2014,Virginia,4.1,339,37.769337,-78.169968
2014,Washington,3.1,211,47.400902,-121.490494
2014,West Virginia,5.9,103,38.491226,-80.954212
2014,Wisconsin,3,166,44.268543,-89.616508
2014,Wyoming,4.4,24,42.755966,-107.30249
2005,Alabama,9.6,433,32.806671,-86.79113
2005,Alaska,5.2,37,61.370716,-152.404419
2005,Arizona,9,532,33.729759,-111.431221
2005,Arkansas,8,219,34.969704,-92.373123
2005,California,6.9,2540,36.116203,-119.681564
2005,Colorado,3.8,182,39.059811,-105.311104
2005,Connecticut,3.2,107,41.597782,-72.755371
2005,Delaware,6.6,55,39.318523,-75.507141
2005,Florida,5.8,998,27.766279,-81.686783
2005,Georgia,7.1,649,33.040619,-83.643074
2005,Hawaii,1.9,25,21.094318,-157.498337
2005,Idaho,3.2,45,44.240459,-114.478828
2005,Illinois,6.8,866,40.349457,-88.986137
2005,Indiana,5.9,368,39.849426,-86.258278
2005,Iowa,1.6,44,42.011539,-93.210526
2005,Kansas,3.9,106,38.5266,-96.726486
2005,Kentucky,5.4,222,37.66814,-84.670067
2005,Louisiana,12.8,592,31.169546,-91.867805
2005,Maine,1.7,22,44.693947,-69.381927
2005,Maryland,10.4,576,39.063946,-76.802101
2005,Massachusetts,2.8,178,42.230171,-71.530106
2005,Michigan,6.9,677,43.326618,-84.536095
2005,Minnesota,2.7,139,45.694454,-93.900192
2005,Mississippi,9,254,32.741646,-89.678696
2005,Missouri,7.3,417,38.456085,-92.288368
2005,Montana,3.4,33,46.921925,-110.454353
2005,Nebraska,2.5,44,41.12537,-98.268082
2005,Nevada,7.8,190,38.313515,-117.055374
2005,New Hampshire,0,19,43.452492,-71.563896
2005,New Jersey,5.1,427,40.298904,-74.521011
2005,New Mexico,7.9,152,34.840515,-106.248482
2005,New York,4.7,901,42.165726,-74.948051
2005,North Carolina,7.6,661,35.630066,-79.806419
2005,North Dakota,0,11,47.528912,-99.784012
